doc_id,umap_x,umap_y,domain,source_type,review_status,title
c0de5e78419e4fca92c4d6bcc6e2fae5,2.9872,7.6125,code,stackoverflow,approved,Finetuning a huggingface LLM on two Books using LoRa
5fb97bc0affd4518b5d51485bc4ccf51,-0.6187,13.3284,code,arxiv,approved,"MetaStyle: Three-Way Trade-Off Among Speed, Flexibility, and Quality in Neural S"
da5b25e0ee5a476890457573cb9e40e0,2.7089,10.0521,code,arxiv,approved,Tutorial Proposal: Speculative Decoding for Efficient LLM Inference
5b8b3452313c45ec80d9845254a2f5ae,-0.6200,12.1760,code,arxiv,approved,On Theoretically-Driven LLM Agents for Multi-Dimensional Discourse Analysis
ac37ff97631248cea7de8163be72151d,-0.5600,12.7226,code,arxiv,approved,Student Perceptions of Large Language Models Use in Self-Reflection and Design C
6aed8bcfbb2c45e8b507b873ccde761c,1.0693,9.2283,code,arxiv,approved,Bridging Streaming Continual Learning via In-Context Large Tabular Models
30fb854a32d8436193a7596aace529a0,2.6151,8.5785,code,arxiv,approved,ELIS: Efficient LLM Iterative Scheduling System with Response Length Predictor
0aed6b071ced4539b387f62fa10333b1,4.7497,9.4339,code,arxiv,approved,Amalgamating Different JIT Compilations in a Meta-tracing JIT Compiler Framework
7ced9d36a34b40ba8a04e8c918576e57,0.3602,15.1586,code,arxiv,approved,Adaptive Chunking: Optimizing Chunking-Method Selection for RAG
eaede7da920a4fed9b08f0e46007fc7f,0.3877,14.3524,code,arxiv,approved,ChunkRAG: Novel LLM-Chunk Filtering Method for RAG Systems
ab2d566cdcb44921b853a08c6a747346,0.3365,14.3208,code,arxiv,approved,Probabilistic distances-based hallucination detection in LLMs with RAG
6ccd9e265779417cad559f196de4782b,-0.8009,9.3691,code,arxiv,approved,Learning Long-Context Diffusion Policies via Past-Token Prediction
cfd4b7464cfc448782c807a43ec13105,0.5317,12.3358,code,arxiv,approved,Thus Spake Long-Context Large Language Model
c9889969b23d4cc4b5dc5acd7bde7c83,-0.9011,10.0982,code,arxiv,needs_update,Interactive Learning for LLM Reasoning
66ab6ad07fb44499a0546b5016be3deb,0.2915,10.8799,code,arxiv,approved,PAC-Bayes meta-learning with implicit task-specific posteriors
0bc650d12cbd483cbad2b9f21e24df8c,1.6765,8.1286,code,arxiv,approved,Output Embedding Centering for Stable LLM Pretraining
a4878b3e414345e6a80e430a202d6e1c,0.6075,13.4579,code,arxiv,approved,Filler Word Detection with Hard Category Mining and Inter-Category Focal Loss
fe8998620483437da30fd503f816c278,0.2040,9.8615,code,arxiv,approved,Early warning in egg production curves from commercial hens: A SVM approach
58b0f178860140cab33e287089cde493,0.3186,12.3263,code,arxiv,hold,Exploiting Context to Identify Lexical Atoms -- A Statistical View of Linguistic
9b2364bcbf044c6b9eced055f616cc7e,1.2011,10.8489,code,arxiv,approved,ACAR: Adaptive Complexity Routing for Multi-Model Ensembles with Auditable Decis
f8baf7c1b2864e4b96e883f9e28cf3d7,2.1301,12.3384,code,arxiv,approved,Improving Graph Embeddings in Machine Learning Using Knowledge Completion with V
06fa85ce7fc54747a997c6821afd9d4d,0.5664,14.6870,code,arxiv,approved,Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augment
7311726868d8455d9aaaa372a9a06098,1.1274,10.7466,code,arxiv,approved,Towards Assessing Spread in Sets of Software Architecture Designs
892bf47400e54e60a68f9d479c3326ce,1.5779,14.3530,code,stackoverflow,approved,How to process TransformerEncoderLayer output in pytorch
6de949af265b450f9a3085aa80834c90,1.1138,9.1525,code,arxiv,approved,Energy-Based Models for Continual Learning
b9a36a5cc77448eaa028f37cd6cb7d69,2.2327,13.3064,code,arxiv,approved,Online Learning to Rank in Stochastic Click Models
746db43aceaf4d98a7ebe3f6240cf70a,1.5663,14.3431,code,arxiv,approved,Trans-Encoder: Unsupervised sentence-pair modelling through self- and mutual-dis
4a79a27274384a98a407cd786496f46f,1.5575,13.9484,code,arxiv,approved,Distilling Knowledge for Fast Retrieval-based Chat-bots
9b51274c29ad4b9493edb1f6b6b9d55d,1.3954,13.7705,code,arxiv,approved,Jina Embeddings 2: 8192-Token General-Purpose Text Embeddings for Long Documents
929955e0ae9241c68b7c1f487e1806b2,1.0443,12.3479,code,arxiv,approved,Matryoshka Multimodal Models
fdc0d691d870445ab2aeffc2a896ef69,1.4950,14.2995,code,stackoverflow,approved,Finetune Sentence Transformer using Huggingface Trainer API
db74ee2f4bac49419439b99aac6f22c9,2.9490,11.6029,code,stackoverflow,approved,Neo4j post-order state
86e5b68624bd42b7b280558288b0fc94,0.6937,11.2490,code,arxiv,approved,DeepFusion: Accelerating MoE Training via Federated Knowledge Distillation from 
65918d6b892d4119a36ff30e0d4f4520,-1.9889,10.2492,code,arxiv,needs_update,TIS-DPO: Token-level Importance Sampling for Direct Preference Optimization With
4dd4d98e52f94a5888892fb075eed617,-1.9788,10.3178,code,arxiv,approved,Uni-DPO: A Unified Paradigm for Dynamic Preference Optimization of LLMs
a6f73a477d03435480c3d6e2108020d4,1.3610,8.7898,code,arxiv,approved,Optimal Linear Decay Learning Rate Schedules and Further Refinements
1708537c951942caa9cc75b268e2e633,-0.9759,9.0951,code,arxiv,approved,ACDC: Adaptive Curriculum Planning with Dynamic Contrastive Control for Goal-Con
9058919435b0454784d919b82fb7695e,-2.5398,9.5156,code,arxiv,approved,"Reinforcement Learning from Human Feedback: Whose Culture, Whose Values, Whose P"
bf0f7d39f3444cbfb6c68b144ee7baf7,-1.5751,10.1973,code,arxiv,approved,Value Bonuses using Ensemble Errors for Exploration in Reinforcement Learning
7d5fa025b3084718b11a4fafe0093807,0.5172,7.6196,code,arxiv,approved,LoRA-FAIR: Federated LoRA Fine-Tuning with Aggregation and Initialization Refine
e0dd47cb90b9470da2cfb6a657534b9f,0.8435,7.4577,code,arxiv,approved,LoRA-C: Parameter-Efficient Fine-Tuning of Robust CNN for IoT Devices
6d13dd6f0ece4398b27f1dc19033fc70,0.8975,7.4747,code,arxiv,approved,EMLoC: Emulator-based Memory-efficient Fine-tuning with LoRA Correction
8d26d30ff5fa40198aa5f6000ac7a15a,-1.9393,10.2506,code,arxiv,approved,SimPO: Simple Preference Optimization with a Reference-Free Reward
5489207872db4d89ac10d6ac5fe11c23,0.7478,7.4459,code,arxiv,approved,LoRA-XS: Low-Rank Adaptation with Extremely Small Number of Parameters
f16d49e6507a4128947308e8757253e2,1.9820,8.0299,code,arxiv,approved,Low-rank methods for high-dimensional approximation and model order reduction
c43793f293164f6b95a6fbed1a8acbe2,0.7678,7.3550,code,arxiv,approved,Low-Rank Adaptation with Task-Relevant Feature Enhancement for Fine-tuning Langu
a8839b88b93f4d46879f4f51cd7a847c,2.2756,9.0679,code,arxiv,approved,Designing an Adaptive Application-Level Checkpoint Management System for Malleab
6bb6c42a640946d5ac3a96b904e3092f,1.9280,8.8919,code,arxiv,approved,Fault-Tolerant Hybrid-Parallel Training at Scale with Reliable and Efficient In-
e5c82f10b5694023846fe2fb96c75b47,1.8586,7.5340,code,arxiv,approved,AWQ: Activation-aware Weight Quantization for LLM Compression and Acceleration
6d66c0003b9b405580a2650aa30fb5fb,2.0065,7.5806,code,arxiv,approved,AWP: Activation-Aware Weight Pruning and Quantization with Projected Gradient De
387ce570928b40eba04724d140bfbf69,2.1024,7.3065,code,arxiv,approved,LLM-FP4: 4-Bit Floating-Point Quantized Transformers
c19f0ab58c8241efac116f71388836d8,2.6753,8.5895,code,arxiv,approved,Comparative Analysis of Large Language Model Inference Serving Systems: A Perfor
3dfdd69b428e438e96c7ba0ed65bcf13,2.7479,10.0338,code,arxiv,approved,MineDraft: A Framework for Batch Parallel Speculative Decoding
e666a574f15741bd942ad1ad64119a9f,3.2923,8.5472,code,arxiv,approved,FIER: Fine-Grained and Efficient KV Cache Retrieval for Long-context LLM Inferen
b165723bcf2441a98fab006a77f1b514,1.4315,10.3691,code,arxiv,approved,LLM-based policy generation for intent-based management of applications
af524471294c4349bd58c186212c408c,-0.2890,12.6396,code,arxiv,approved,MCQG-SRefine: Multiple Choice Question Generation and Evaluation with Iterative 
47b23682182144d480b9b2704c7cc495,-1.1868,10.8512,code,arxiv,approved,Emergent Response Planning in LLMs
2239b4d433fe4e90a1b87d02a8158574,-0.6851,9.5189,code,arxiv,approved,Socially intelligent task and motion planning for human-robot interaction
844ea78dd9cb4d029b9bce409f6579d4,1.9935,9.9560,code,arxiv,approved,Auditing Prompt Caching in Language Model APIs
f9132b2dd51f4c859efe61c4179f45ee,-0.9593,11.3939,code,arxiv,needs_update,Towards Reasoning Era: A Survey of Long Chain-of-Thought for Reasoning Large Lan
3195102f83344c5e86cc0c3a213da39e,0.4065,10.7737,code,arxiv,approved,Top-Related Meta-Learning Method for Few-Shot Object Detection
04d19c39cc3241d68be02f606973f7fa,1.7457,7.0759,code,arxiv,approved,C2HLSC: Can LLMs Bridge the Software-to-Hardware Design Gap?
869ec9233b9e4c069f373576cd7e5e2d,1.0004,11.2808,code,arxiv,approved,SAFT: Structure-Aware Fine-Tuning of LLMs for AMR-to-Text Generation
02d1a29e5bea409b80044e53642d8df3,1.7255,8.5683,code,arxiv,approved,Adversarial blockchain queues and trading on a CFMM
b630f97eebb940d3b5958f224ab22b81,5.0139,5.2428,code,arxiv,approved,pytest-inline: An Inline Testing Tool for Python
36abf837ed754b0ebb0645d0ec08b251,3.6041,7.5583,code,arxiv,approved,Array Programming with NumPy
b16a35ffeab54730946640a3f4a4be16,1.3863,13.8403,code,arxiv,approved,Exploring RWKV for Sentence Embeddings: Layer-wise Analysis and Baseline Compari
5f2aa378aabd428c8d67edd98faf88af,2.4620,13.1777,code,arxiv,approved,Semantic Evolutionary Concept Distances for Effective Information Retrieval in Q
f078b5c349124085aee5506d99993aa4,0.3651,15.0921,code,arxiv,approved,Meta-Chunking: Learning Text Segmentation and Semantic Completion via Logical Pe
deb1b6c4c5134faa9ce1796d7e2509f8,1.6228,13.4041,code,arxiv,approved,On Single and Multiple Representations in Dense Passage Retrieval
8e42cbf98f8349c2b7aacb66bd19dbf7,0.3688,13.7377,code,arxiv,approved,Gradual Fine-Tuning for Low-Resource Domain Adaptation
d0578aa1a6ad4639accef18ce42c2cbe,0.2470,11.2035,code,arxiv,approved,Bayesian Doubly Robust Causal Inference via Posterior Coupling
cc5f43359c0c4bc185395fe97a83b79c,1.9394,9.9823,code,arxiv,approved,Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation
732c33fa576a4a58b4f84219557252ce,-0.8355,9.9054,code,arxiv,approved,Agent0: Unleashing Self-Evolving Agents from Zero Data via Tool-Integrated Reaso
7949ca477deb4b5b8dba6529a0d5eed0,-0.4106,12.1915,code,arxiv,approved,Finetuning Language Models to Emit Linguistic Expressions of Uncertainty
9a1a6c28a34d4190be1189dd23e32ea0,-0.4576,12.0334,code,arxiv,approved,Mapping Clinical Doubt: Locating Linguistic Uncertainty in LLMs
a88537a2e15045019364fa4c68307a1d,0.2232,12.9190,code,arxiv,approved,Beyond Binary: Towards Fine-Grained LLM-Generated Text Detection via Role Recogn
11b62f9a3fc4441e8ea085b4e47fe776,3.4899,8.7298,code,arxiv,approved,On Hash-Based Work Distribution Methods for Parallel Best-First Search
806f31c6c9de4295a556e386e8ea8b9d,3.5230,8.7220,code,arxiv,approved,Replicable Parallel Branch and Bound Search
30121b7313084b4aabac0f7bc4b12f65,-0.8242,11.2870,code,arxiv,approved,Examining the Emergence of Deductive Reasoning in Generative Language Models
e5a9ff7f3728450096e71804350f5eb9,1.5690,13.4642,code,arxiv,approved,Part-of-Speech Relevance Weights for Learning Word Embeddings
03c0f7a19939417dadfcc1563e663490,1.3555,11.7953,code,arxiv,approved,Hyperbolic Interaction Model For Hierarchical Multi-Label Classification
2c2b91340292431ba0d012d7445212f6,1.5164,11.5539,code,arxiv,approved,A Poincaré ball model for taxicab hyperbolic geometry
9a90e0fe4e7b427fb48bbeb62841257e,-0.0323,12.2706,code,arxiv,approved,LLM Agents in Interaction: Measuring Personality Consistency and Linguistic Alig
fb99e6ca590748118f8723ad0ab7a52e,-0.2238,13.1424,code,arxiv,approved,Effective writing style imitation via combinatorial paraphrasing
3924ef21f4c641f38a9ea9c342980858,1.7080,8.9110,code,arxiv,approved,Event-based Optical Flow on Neuromorphic Processor: ANN vs. SNN Comparison based
e9f866cb9fe84d92af2cf83127a85bdc,4.4828,9.2193,code,arxiv,hold,Runtime Prevention of Deserialization Attacks
392f325ce5eb4fafb038a349e6ab26cb,0.4025,13.7968,code,arxiv,approved,Improving the Domain Adaptation of Retrieval Augmented Generation (RAG) Models f
e808e8dfec7e4ff7981e3024d827ec18,1.3705,13.2312,code,arxiv,approved,Enhancing Visual Question Answering through Ranking-Based Hybrid Training and Mu
eba561ed6b4d4bb28c636177a559b4d5,0.3711,13.9669,code,arxiv,approved,EVOR: Evolving Retrieval for Code Generation
0f985af7ca15401cb77edba7436928c4,1.0235,12.3385,code,arxiv,approved,Compression then Matching: An Efficient Pre-training Paradigm for Multimodal Emb
35c76261b0de41f0b2da0dfd9bf21402,1.5229,13.1545,code,arxiv,approved,Working Notes on Late Interaction Dynamics: Analyzing Targeted Behaviors of Late
6fa6ce629f984c54b2cc8fc5646f35f5,-0.6593,9.7545,code,arxiv,approved,Searching for Programmatic Policies in Semantic Spaces
c978831f1d9842bc83ebfd03d49bd475,1.0093,12.3832,code,arxiv,approved,On the Similarities of Embeddings in Contrastive Learning
4593b70394234f49954f60a2d961025b,1.3717,13.8077,code,arxiv,approved,Deep Neural Approaches to Relation Triplets Extraction: A Comprehensive Survey
e8d09d06148a44a8bbd382b6ea9e6b38,-0.8471,14.3607,code,arxiv,approved,Assessing LLMs Suitability for Knowledge Graph Completion
5dff4ead05e64575a7d18499d18f158e,1.3763,14.5046,code,stackoverflow,needs_update,How to properly use transformer model for custom NER in spaCy v3?
acccb5e883de4c5a8675f8fb5ec8e104,-1.9450,9.6308,code,arxiv,approved,RL Fine-Tuning Heals OOD Forgetting in SFT
72d4d411fd2343dc8d3f9718278065f4,-1.9554,10.2700,code,arxiv,approved,SimPO: Simple Preference Optimization with a Reference-Free Reward
65fa098d64df4e8985c3e17e9c688694,1.9715,8.0335,code,arxiv,approved,Low-rank methods for high-dimensional approximation and model order reduction
5e7e32d6cc9d4f058d948588adfdbc97,-1.3408,13.1687,code,arxiv,approved,Bridging Performance Gaps for ECG Foundation Models: A Post-Training Strategy
15d69f1c83b1415a88d918a6f5675ac9,1.8183,7.2023,code,arxiv,approved,Pareto-Optimal Quantized ResNet Is Mostly 4-bit
bdb7c800f2724a2c944f470214e48805,2.1539,7.2443,code,arxiv,approved,4-bit Conformer with Native Quantization Aware Training for Speech Recognition
4265eb8c1a55436a94fd4725c228ea94,3.2511,8.1981,code,arxiv,approved,vAttention: Dynamic Memory Management for Serving LLMs without PagedAttention
9454440926ad45c1a5bff3c2fd74c7e6,-1.0555,9.0437,code,arxiv,approved,Learning Dexterous In-Hand Manipulation
477c0b90009e48be8085d9db6c86a09b,-0.5542,9.9184,code,arxiv,approved,A Methodology to Engineer and Validate Dynamic Multi-level Multi-agent Based Sim
e70a54bef2db4c149d0fd44858a8d19a,-1.0815,9.8738,code,arxiv,approved,AOAD-MAT: Transformer-based multi-agent deep reinforcement learning model consid
2500de55d1a94efdbbff6e73814322a3,-0.5485,13.5782,code,arxiv,approved,Structured Information for Improving Spatial Relationships in Text-to-Image Gene
0362c0b7a0884dca9c8c945216316f1e,-1.0031,11.3790,code,arxiv,approved,Understanding Reasoning in Chain-of-Thought from the Hopfieldian View
b4002ab597424ea88fb245edb1913f92,-0.9744,11.3415,code,arxiv,needs_update,Towards Reasoning Era: A Survey of Long Chain-of-Thought for Reasoning Large Lan
41e52e1c8dfa4df2ab149b72a98d45fa,0.4099,13.0380,code,arxiv,approved,Zero- and Few-Shot Prompting with LLMs: A Comparative Study with Fine-tuned Mode
115aeab9494f411393914f3e2a1db879,0.4230,10.7647,code,arxiv,needs_update,Top-Related Meta-Learning Method for Few-Shot Object Detection
9a1605b9b1e3461c87682d7079e7c7ad,2.0138,9.9216,code,arxiv,approved,StruQ: Defending Against Prompt Injection with Structured Queries
af18aa10250141ca895e7c4bd0ada67b,-0.6451,12.1625,code,arxiv,approved,Competing Visions of Ethical AI: A Case Study of OpenAI
ee1ca1592f4c4b6282e1500cecc44a93,3.3093,9.5745,code,arxiv,needs_update,A Concurrency Control Method Based on Commitment Ordering in Mobile Databases
432298b4651e413cb78c5e82b7e6d18f,2.8695,13.0309,code,arxiv,approved,Proximity full-text searches of frequently occurring words with a response time 
df8da89cb9a846e4bb09a9d743c4f73b,-0.3021,10.5140,code,arxiv,approved,Increasing biases can be more efficient than increasing weights
8c041aa062414ce2b4ff68d96608b2c6,4.7421,9.4455,code,arxiv,approved,Amalgamating Different JIT Compilations in a Meta-tracing JIT Compiler Framework
bb47a9eec8794108ab9236d1fba3f113,0.4001,14.3730,code,arxiv,approved,ChunkRAG: Novel LLM-Chunk Filtering Method for RAG Systems
3641e2ffd9094bfd948ad837f08f35be,-0.9297,10.0747,code,arxiv,approved,DeBiasMe: De-biasing Human-AI Interactions with Metacognitive AIED (AI in Educat
30c031243c474134b8e9b1ce1d84d525,-0.0524,9.8476,code,arxiv,approved,A Case Study on AI Engineering Practices: Developing an Autonomous Stock Trading
a2e779d7bddd4f8980af579d3bdfbb4e,2.3996,13.5799,code,arxiv,approved,"The Anatomy of Relevance: Topical, Snippet and Perceived Relevance in Search Res"
53cdf61a33f44eb0a49c555158f8a3aa,-1.6657,9.9809,code,arxiv,approved,DIVA-GRPO: Enhancing Multimodal Reasoning through Difficulty-Adaptive Variant Ad
e2adc04f0a2e4c3cb91cfd625c12da59,-0.8091,9.9039,code,arxiv,approved,Agent0: Unleashing Self-Evolving Agents from Zero Data via Tool-Integrated Reaso
730332c1a73843b3bd2302c394876a1f,-2.3172,9.6771,code,arxiv,approved,RLBFF: Binary Flexible Feedback to bridge between Human Feedback & Verifiable Re
adc5f7861cb54d19b96e059f2dd9d928,3.5465,8.7483,code,arxiv,approved,Replicable Parallel Branch and Bound Search
4861ccd86cd141aaa235888eb1379f83,0.3360,10.6682,code,arxiv,approved,Adversarial Focal Loss: Asking Your Discriminator for Hard Examples
de38a5b00d9d4668acef2ef4e465f139,0.3924,10.6365,code,arxiv,approved,Loss Rank Mining: A General Hard Example Mining Method for Real-time Detectors
19e011895ea34d8b8730e2429560a43e,0.3740,10.7385,code,arxiv,approved,Small Sample Learning in Big Data Era
41ba0985c9144f6ca43caf591e27e03b,-0.9693,9.1144,code,arxiv,approved,An Optimization Framework for Task Sequencing in Curriculum Learning
21b21d55017446c1b829783c856c5a42,1.5883,13.4591,code,arxiv,approved,Part-of-Speech Relevance Weights for Learning Word Embeddings
0c0e509c37914f6588bf1efcdd61605e,-0.0021,12.3407,code,arxiv,approved,Augmenting Dialog with Think-Aloud Utterances for Modeling Individual Personalit
c277924785ef44e3870e96dcfc1e76cf,0.0028,12.2465,code,arxiv,approved,LLM Agents in Interaction: Measuring Personality Consistency and Linguistic Alig
f2e6b860b7204b4e9ae2a96f46551de1,-0.4148,12.7731,code,arxiv,approved,The Unlikely Duel: Evaluating Creative Writing in LLMs through a Unique Scenario
f520b08058e34e968323a3b213261476,-0.1893,13.0290,code,arxiv,approved,LLM one-shot style transfer for Authorship Attribution and Verification
c239724042594f75acbb7a6080c0b3f7,-0.0574,13.0134,code,arxiv,approved,Towards Improved Model Design for Authorship Identification: A Survey on Writing
d00bac72b27c4119aef6768ebc9e9b87,-0.2130,12.9560,code,arxiv,hold,How Well Do LLMs Imitate Human Writing Style?
dd83775766dd42939ded4ab61b95eb2f,2.4734,12.7661,code,arxiv,approved,Text Categorization via Similarity Search: An Efficient and Effective Novel Algo
1f56c674f90f416a9dcd72818bf2bcdf,0.6160,10.4189,code,arxiv,approved,Self-supervised similarity search for large scientific datasets
2de1abb915d34892a863f52b87a53a3a,3.1505,7.7140,code,arxiv,approved,GPU implementation of a ray-surface intersection algorithm in CUDA (Compute Unif
8cccd63bcdac42a6a64a3112f31d5967,3.1155,7.7000,code,arxiv,approved,Performance Comparison Between OpenCV Built in CPU and GPU Functions on Image Pr
6cb8b58ced9e4706b8f2f55bf90b0c70,-1.9142,9.5968,code,arxiv,approved,CUDA-L2: Surpassing cuBLAS Performance for Matrix Multiplication through Reinfor
50adf1b1496a415ba3a0eeb393de2cde,3.3569,8.1556,code,arxiv,approved,Index Search Algorithms for Databases and Modern CPUs
fafcae554f69475388df8c6cac065569,1.9195,12.9764,code,arxiv,approved,Fast and Scalable Gene Embedding Search: A Comparative Study of FAISS and ScaNN
4fa3cd69bdd64b629f78729b314fe832,0.3041,11.2289,code,arxiv,hold,The Effect of Increased Access to IVF on Women's Careers
aec903222f3047e287bff5a7db82b786,-0.0248,13.7345,code,arxiv,approved,AR-RAG: Autoregressive Retrieval Augmentation for Image Generation
5ec7ead580994c2097faf215d0771ba2,0.3168,13.7095,code,arxiv,approved,HippoRAG: Neurobiologically Inspired Long-Term Memory for Large Language Models
8d599f06416c4c52bdcb8d3142fe6417,0.1196,14.3475,code,arxiv,approved,RAG System for Supporting Japanese Litigation Procedures: Faithful Response Gene
c7d5c03dafd745afbc21215b816bb348,0.3135,13.8529,code,arxiv,approved,Simple Context Compression: Mean-Pooling and Multi-Ratio Training
99415e41909c443986bddc8719a24e03,1.3118,13.4429,code,arxiv,approved,Rider: Reader-Guided Passage Reranking for Open-Domain Question Answering
9d551024753c4e45bfe53dca68df3409,2.0502,13.3953,code,arxiv,approved,SortNet: Learning To Rank By a Neural-Based Sorting Algorithm
60f12108bb834c92aad88e47e233bd3d,1.5562,14.3318,code,arxiv,approved,Trans-Encoder: Unsupervised sentence-pair modelling through self- and mutual-dis
130e8631f84948378d198135e6a164c2,3.2575,11.0855,code,arxiv,approved,High-Level ETL for Semantic Data Warehouses -- Full Version
9d0ca0c3e22843eba566247cbec7917c,-0.6916,9.7057,code,arxiv,approved,Searching for Programmatic Policies in Semantic Spaces
49fe23c9cd554f77b2634cebdc565b74,2.3540,13.1995,code,arxiv,approved,Beyond Sequential Reranking: Reranker-Guided Search Improves Reasoning Intensive
234ffd07118948dda42d52bf4e89fe3d,1.3850,14.5017,code,stackoverflow,needs_update,How to properly use transformer model for custom NER in spaCy v3?
0f778976a1fb42a8847877fa775769ef,2.0140,12.4449,code,arxiv,approved,Knowledge Graph Reasoning with Logics and Embeddings: Survey and Perspective
0feb87bd288940c4bbbfec699c41f72d,0.4067,13.5624,code,arxiv,approved,Knowledge-Driven Agentic Scientific Corpus Distillation Framework for Biomedical
711a7b3d84c046959690b8a9824558c0,-2.3452,10.0132,code,arxiv,approved,Improving LLM Safety and Helpfulness using SFT and DPO: A Study on OPT-350M
c755df8e4bb342f19ec8dee3973c3417,-1.0994,11.2455,code,arxiv,approved,Step-DPO: Step-wise Preference Optimization for Long-chain Reasoning of LLMs
a312a133e8d349e3bfec9e7ec3cec91a,0.5158,11.0582,code,arxiv,needs_update,Transfer Learning with Pre-trained Conditional Generative Models
30f08cc40aa1439a9d74d8521d9ddced,-0.9753,9.1007,code,arxiv,approved,ACDC: Adaptive Curriculum Planning with Dynamic Contrastive Control for Goal-Con
a167d65511f54239a91402f520ac7a0c,0.5349,7.6106,code,arxiv,approved,LoRA-FAIR: Federated LoRA Fine-Tuning with Aggregation and Initialization Refine
39e76939ab944fc591a69950a4b8253b,-2.3650,9.6494,code,arxiv,approved,Interpretable Preferences via Multi-Objective Reward Modeling and Mixture-of-Exp
53878542a38d42aa93473908835ca144,-1.9662,10.2670,code,arxiv,hold,SimPO: Simple Preference Optimization with a Reference-Free Reward
6cbe7d7692a8489c9e9dcd5bd925041c,0.3252,10.5791,code,arxiv,approved,"How do language models learn facts? Dynamics, curricula and hallucinations"
b933f167660d44d9a25c76912a939107,1.9717,8.0338,code,arxiv,approved,Low-rank methods for high-dimensional approximation and model order reduction
f9095b02e98a4754b8a25ea912ed4c44,0.7462,7.3907,code,arxiv,approved,Low-Rank Adaptation with Task-Relevant Feature Enhancement for Fine-tuning Langu
aee935446610447ca8b5e23067b71a4c,2.5513,7.5154,code,arxiv,approved,Mixed-precision finite element kernels and assembly: Rounding error analysis and
45187b383738439ab44d858077cd5b6f,1.7637,7.1284,code,arxiv,approved,Which Quantization Should I Use? A Unified Evaluation of llama.cpp Quantization 
300ed26d819e449f851f9c9b194263fd,3.0417,9.2219,code,arxiv,approved,Server Structure Proposal and Automatic Verification Technology on IaaS Cloud of
6c6acdbf355d4f95b53463e45905fad7,2.7509,10.0218,code,arxiv,approved,Accelerating LLM Inference with Staged Speculative Decoding
4f97df3096214d68916bf3ff2b618069,3.3743,8.1794,code,arxiv,approved,Atomistic Simulations of Flash Memory Materials Based on Chalcogenide Glasses
e4559dc9f29141c0893d2be64bc63327,-1.0504,9.0463,code,arxiv,approved,Learning Dexterous In-Hand Manipulation
d3227e14fa1146e5a15641e0271a7866,1.7136,10.7686,code,arxiv,approved,Live API-Bench: 2500+ Live APIs for Testing Multi-Step Tool Calling
8784eb4b8c964af8b5e67d3e328cce26,-0.9917,9.9559,code,arxiv,approved,A Survey of Multi-Agent Deep Reinforcement Learning with Communication
3c30bfcd264b4865bec5eb4a6d412e29,-0.6180,9.8976,code,arxiv,approved,TRIZ Agents: A Multi-Agent LLM Approach for TRIZ-Based Innovation
c83f3ba63660468b8a10aa6805e7b681,3.6733,8.5013,code,arxiv,needs_update,Caching with rental cost and zapping
63b3bbb8ea2d481b9730d3ec1ee9990e,0.3706,13.0139,code,arxiv,approved,Zero- and Few-Shot Prompting with LLMs: A Comparative Study with Fine-tuned Mode
8358add3b8704aa8bea6e9cc730ecf4d,0.4146,10.8124,code,arxiv,approved,Inferring Latent Class Statistics from Text for Robust Visual Few-Shot Learning
29ec50c071cb4b1c887ae22123e53d86,4.7915,9.2333,code,arxiv,approved,SandBlaster: Reversing the Apple Sandbox
8d06abb940b64c5d8a70704debe02116,10.6946,4.2369,code,stackoverflow,approved,Parallelize asynchronous API calls in Python
ac6885cad1544dfc855ee1c91faae8e1,2.8579,13.0201,code,arxiv,approved,Proximity full-text searches of frequently occurring words with a response time 
7b364b77d83d4c3bbe0f6c508646729f,1.0612,9.2286,code,arxiv,approved,Bridging Streaming Continual Learning via In-Context Large Tabular Models
b6ba3f26959e42cca7c64acaed8e37b1,3.0871,7.6647,code,stackoverflow,approved,How to run an end to end example of distributed data parallel with hugging face&
dbaada2dc4e34d8aaa4ca8ade42c2521,0.5479,10.4035,code,arxiv,approved,Pytorch-Wildlife: A Collaborative Deep Learning Framework for Conservation
29796c0077314994bee242ffe194629d,-1.0954,13.4738,code,arxiv,approved,ID-Booth: Identity-consistent Face Generation with Diffusion Models
c54b276406b841c7bdf0ec91fe540b39,2.4727,13.1578,code,arxiv,approved,Semantic Evolutionary Concept Distances for Effective Information Retrieval in Q
e3e9a10fa496477d90c4354cd9f60ec8,0.4425,14.6329,code,arxiv,approved,Is Semantic Chunking Worth the Computational Cost?
f1585a0561d74b8fa9439e9ec2102c0f,2.3982,13.5390,code,arxiv,approved,The Retrieval Effectiveness of Web Search Engines: Considering Results Descripti
1641c8518f3243e280723a51bd3f92df,-0.8040,9.3729,code,arxiv,approved,Learning Long-Context Diffusion Policies via Past-Token Prediction
d69cf7c27d3e4edbb23bf4b7d781335d,-0.0867,9.8624,code,arxiv,approved,Lessons Learned from Educating AI Engineers
32f4882e48bd4894815bbc398915e736,-0.2371,12.6715,code,arxiv,approved,Self-Alignment for Factuality: Mitigating Hallucinations in LLMs via Self-Evalua
59b0ca252c83433cbfd0146c7424fd12,-0.0220,11.0190,code,arxiv,approved,Posterior Variance Analysis of Gaussian Processes with Application to Average Le
